numero_aviso;fecha_creacion;tipo_carroceria;marca;linea;version;modelo;version_hechos;codigo_irs;nombre_irs;piezas_totales;piezas_cambio;estado_aviso
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;03040016nidn;farola izquierdo;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02080016nidn;bocel guardafango izquierdo;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02080080nndn;bocel rejilla izquierdo bomper delantero;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02090591nidn;bocel izquierdo bomper delantero;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02090112nndn;bomper delantero;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02080002nidn;bocel ampliacion delantero izquierdo;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02090190nidn;soporte izquierdo bomper delantero;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02090220nddn;bocel derecho bomper delantero;9;9;ENTREGADO
115975;2024-01-12 11:31:21.950000;;MERCEDES-BENZ;GLA 200;[H247] AMG LINE TP 1300CC T CT;2022;conductor asegurado se encontraba estacionado en el restaurante el cordob?s, el tercero se encontraba estacionado al lado, y al iniciar marcha no se percata del veh?culo asegurado y lo colisiona con la llanta en el bomper delantero al lado izquierdo. - vehiculos afectados: no - otros afectados: no;02090030nndi;bocel inferior bomper delantero;9;9;ENTREGADO
139867;2024-03-26 08:25:43.574000;;VOLKSWAGEN;VOYAGE;COMFORTLINE MT 1600CC R15;2019;ubicacion: manizales, carrera 23 iglesia de santa marta y subiendo hacia la santander. hechos: yo estaba estacionado, me baje de mi vehiculo por que iba hacia una tienda y al volver una rama de un arbol le callo en el capo de mi vehiculo. danos: hundido en el capo del vehiculo y por validar.;02090200nndn;capo;1;1;OBJETADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;02080003ndtn;bocel ampliacion trasero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;02080001nddn;bocel ampliacion delantero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;02090145ndtn;puerta trasero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;06030005ndtn;llanta trasero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;02080023ndtn;moldura puerta trasero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;02080021nddn;moldura puerta delantero derecho;7;7;ENTREGADO
173650;2024-07-08 17:27:57.922000;;CHEVROLET;BOLT;EUV AT 150KW ELECTRICO;2023;ubicacion: via hacia el palmar, zona rural guarne, antioquia hechos: yo me dirigia subiendo hacia la via el palmar de guarne, por mi carril derecho, en un momento se diria una chiva invadiendo mi carril, mi reaccion fue moverme hacia unos barrancos, senti un ruido en el lado derecho, despues que paso la chiva, pero no me toco ya que paso por el lado izquierdo, yo me baje a mirar, el ruido que tuve en el lado derecho hacia donde yo orille el carro y pude percibir unas piedras que danaron mi vehiculo danos:, la llanta trasera derecha y el rin el bisel de la puerta de trasera derecha y se hundio, y el bisel del vomper delantero derecho y el vomper delantero derecho.;06040013nddn;valvula sellomatica delantero derecho;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;04030001ennn;sellante lamina;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;02090001nntn;absorbedor de impacto central bomper trasero;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;02090113nntn;bomper trasero;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;02070007nntn;emblema marca;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;02090045nntn;compuerta;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;03040041nitn;stop izquierdo;7;7;ENTREGADO
95150;2023-11-03 13:07:11.249000;;VOLKSWAGEN;GOL [7] [FL];TRENDLINE MT 1600CC 2AB ABS;2020;aseguradora manifiesta que sali? un poco de af?n de la casa que no vi? que otro vehiculo se habia parqueadero detras de ?l y que al dar reversa para salir. golpe? al vehiculo asegurado. - vehiculos afectados: no - otros afectados: no;02070006nntn;emblema linea;7;7;ENTREGADO
156285;2024-05-16 10:07:59.358000;;TOYOTA;COROLLA [10];GLI AT 1800CC;2006;ubicacion: cr 56 29-32, medellin hechos: deje el carro parqueado afuera de la empresa y cuando sali de laborar encontre mi vehiculo chocado. danos: bomper trasero y delantero, estibo, parte de la puerta delantera derecha telefono: 3012517086 correo: metalceramicasvelez@hotmail.com;02090113nntn;bomper trasero;4;4;OBJETADO
156285;2024-05-16 10:07:59.358000;;TOYOTA;COROLLA [10];GLI AT 1800CC;2006;ubicacion: cr 56 29-32, medellin hechos: deje el carro parqueado afuera de la empresa y cuando sali de laborar encontre mi vehiculo chocado. danos: bomper trasero y delantero, estibo, parte de la puerta delantera derecha telefono: 3012517086 correo: metalceramicasvelez@hotmail.com;02090187ndtn;soporte derecho bomper trasero;4;4;OBJETADO
156285;2024-05-16 10:07:59.358000;;TOYOTA;COROLLA [10];GLI AT 1800CC;2006;ubicacion: cr 56 29-32, medellin hechos: deje el carro parqueado afuera de la empresa y cuando sali de laborar encontre mi vehiculo chocado. danos: bomper trasero y delantero, estibo, parte de la puerta delantera derecha telefono: 3012517086 correo: metalceramicasvelez@hotmail.com;02090191nitn;soporte izquierdo bomper trasero;4;4;OBJETADO
156285;2024-05-16 10:07:59.358000;;TOYOTA;COROLLA [10];GLI AT 1800CC;2006;ubicacion: cr 56 29-32, medellin hechos: deje el carro parqueado afuera de la empresa y cuando sali de laborar encontre mi vehiculo chocado. danos: bomper trasero y delantero, estibo, parte de la puerta delantera derecha telefono: 3012517086 correo: metalceramicasvelez@hotmail.com;03040038ndtn;stop derecho;4;4;OBJETADO
99383;2023-11-20 14:02:36.338000;;TOYOTA;FORTUNER [2] [FL];2.7L SRV TP 2700CC 7AB 4X2 TC;2023;venia del municipio de carepa hacia medellin, por la, via le cayo una piedra al vidrio panoramico delantero de mi vehiculo causando que el vidrio se fisure;02110041nndn;vidrio panoramico delantero;3;3;ENTREGADO
99383;2023-11-20 14:02:36.338000;;TOYOTA;FORTUNER [2] [FL];2.7L SRV TP 2700CC 7AB 4X2 TC;2023;venia del municipio de carepa hacia medellin, por la, via le cayo una piedra al vidrio panoramico delantero de mi vehiculo causando que el vidrio se fisure;04030002nnnn;pegante vidrio;3;3;ENTREGADO
99383;2023-11-20 14:02:36.338000;;TOYOTA;FORTUNER [2] [FL];2.7L SRV TP 2700CC 7AB 4X2 TC;2023;venia del municipio de carepa hacia medellin, por la, via le cayo una piedra al vidrio panoramico delantero de mi vehiculo causando que el vidrio se fisure;02080064nndn;moldura vidrio panoramico delantero;3;3;ENTREGADO
210512;2024-10-18 20:34:49.098000;;FORD;ECOSPORT [2] [FL];TITANIUM TP 2000CC 4X2;2020;me desplazo por la calle 48 sentido oriente occidente sobre el carril izquierdo y un vehiculo tipo bus me sobrepasa sobre el carril derecho y me golpea con la parte trasera izquierda de ?l mi retrovisor derecho - vehiculos afectados: no - otros afectados: no;02110010ednn;espejo exterior manual derecho;1;1;OBJETADO
